uid,nombre_de_la_entidad,departamento_entidad,orden_entidad,modalidad,causal_contratacion_directa,objeto_a_contratar,detalle_objeto,cuantia_proceso,cuantia_contrato,valor_total_de_adiciones,valor_contrato_con_adiciones,anno_firma,fecha_firma,fecha_ini_ejec_contrato,plazo_de_ejec_del_contrato,rango_de_ejec_del_contrato,tiempo_adiciones_en_dias,tiempo_adiciones_en_meses,fecha_fin_ejec_contrato,id_adjudicacion,urlproceso,nit_de_la_entidad,identificacion_del_contratista,dpto_y_muni_contratista,municipio_entidad,nom_razon_social_contratista,estado_del_proceso
17-13-7405891-6852334,CAUCA - ALCALDIA MUNICIPIO DE GUACHENE,CAUCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REPARCHEO DE LA VIA GUABAL; SECTOR POBLADO HACIA LA ENTRADA LA VEREDA LA SOFIA,20070482,20070482,0,20070482,2017,2017-12-18T00:00:00.000,2017-12-18T00:00:00.000,15,D,0,0,2018-01-02T00:00:00.000,6852334,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-13-7405891'},No Definido,900860416,CAUCA,GUACHENE,TODO SERVICIOS PUPRI SAS,LIQUIDADO
18-11-8406037-7858990,CESAR - ALCALDIA MUNICIPIO DE PUEBLO BELLO,CESAR,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRATO DE OBRA PUBLICA PARA LA CONSTRUCCION DE OBRAS DE DRENAJE EN LA VIA A LA VEREDA SANTA TIRZA DEL MUNICIPIO DE PUEBLO BELLO,673366714,33651592,29687572,63339164,2018,2018-10-24T00:00:00.000,2018-11-02T00:00:00.000,2,M,0,0,2019-01-02T00:00:00.000,7858990,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8406037'},800103021-1,824001624,CESAR,PUEBLO BELLO,CONSORCIO SANTA RITA,LIQUIDADO
21-13-12437211-11564388,META - ALCALDIA MUNICIPIO DE EL CASTILLO,META,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO PERIODICO DE PUENTES COMO ESTRATEGIA DE MEJORAMIENTO DE INFRAESTRUCTURA VIAL TERCIARIA EN EL MUNICIPIO DE EL CASTILLO,25408658,25178226,0,25178226,2021,2021-11-08T00:00:00.000,2021-11-08T00:00:00.000,50,D,0,0,2021-12-28T00:00:00.000,11564388,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=21-13-12437211'},No Definido,19301216,META,EL CASTILLO,MIGUEL ANGEL CIPAGAUTA HERNANDEZ,LIQUIDADO
15-1-146909-4070046,ANTIOQUIA - ALCALDIA MUNICIPIO DE RIONEGRO,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",PAVIMENTACION DEL GRUPO I; SECTOR NOROCCIDENTAL VEREDAS LA PLAYA; MAMPUESTO Y LA LAJA; ZONA RURAL DEL MUNICIPIO DE RIONEGRO,6800000000,6776731312,550000000,7326731312,2015,2015-10-27T00:00:00.000,2015-11-17T00:00:00.000,3,M,120,0,2016-06-17T00:00:00.000,4070046,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-146909'},890204646-3,811006779-8,ANTIOQUIA,RIONEGRO,INGETIERRAS DE COLOMBIA S.A. EN REORGANIZACION,LIQUIDADO
18-11-8170299-8318828,CUNDINAMARCA - ALCALDIA MUNICIPIO DE TENA,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VIA GIRARDOT-MOSQUERA CON LA VEREDA EL ROSARIO SECTOR CASA BLANCA DEL MUNICIPIO DE TENA CUNDINAMARCA. CONVNIO ICCU-497-2017,50000000,50000000,0,50000000,2018,2018-09-10T00:00:00.000,2018-10-16T00:00:00.000,25,D,0,0,2018-11-10T00:00:00.000,8318828,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8170299'},891180127-0,3197015,CUNDINAMARCA,TENA,OBDULIO TURMEQUE VARGAS,LIQUIDADO
15-11-4385699-4375279,ANTIOQUIA - ALCALDIA MUNICIPIO DE GUARNE,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE LA VIAS TERCIARIAS DEL MUNICIPIO DE GUARNE ANTIOQUIA; OCCIDENTE,422135178,422017700,0,422017700,2015,2015-12-15T00:00:00.000,2016-02-18T00:00:00.000,60,D,30,0,2016-05-18T00:00:00.000,4375279,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4385699'},No Definido,811013393-8,ANTIOQUIA,GUARNE,FRAGUAR LTDA,LIQUIDADO
20-13-11049228-10236089,TOLIMA - ALCALDIA MUNICIPIO DE CHAPARRAL,TOLIMA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,CONTRATACION MINIMA CUANTIA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",ARREGLO Y REFORZAMIENTO DE PUENTES PARA CAMINO DE HERRADURA: VEREDA PATALO SOBRE EL RIO TETUAN CORREGIMIENTO DE CALARMA Y VEREDA AGUAYO SOBRE EL RIO AMOYA CORREGIMIENTO DE LIMON,24315999,24313950,0,24313950,2020,2020-09-03T00:00:00.000,2020-09-04T00:00:00.000,60,D,0,0,2020-11-03T00:00:00.000,10236089,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-11049228'},800100053,93450348,TOLIMA,CHAPARRAL,YOHANY CHINCHILLA ALAPE,LIQUIDADO
15-11-4051183-3819984,HUILA - ALCALDIA MUNICIPIO DE ALTAMIRA,HUILA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRATO DE OBRA PARA EL MANTENIMIENTO MEDIANTE REPOSICION DE AFIRMADO DE LAS VIAS: MINAS- MIRAGUAS  L= 3;6  KM ;  EL TIGRE  L = 6;6  KM;  VILLA FERNANDA  L= 1;5 KM;  VEGA DEL MEDIO   L = 2;0  KM;  RANCHO ESPINAL L = 1;2  KM; DE LA RED TERCIARIA DEL MUNICIPIO DE ALTAMIRA; DEPARTAMENTO DEL HUILA,59975206,59975204,0,59975204,2015,2015-08-10T00:00:00.000,2015-08-12T00:00:00.000,2,M,0,0,2015-10-12T00:00:00.000,3819984,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4051183'},891180118,7685575 DE NEIVA,HUILA,ALTAMIRA,RAFAEL TIERRADENTRO HORTUA,LIQUIDADO
17-11-7005811-6490008,CALDAS - ALCALDIA MUNICIPIO DE SUPIA,CALDAS,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REALIZAR OBRAS DE ADECUACION DE PLACA HUELLAS EN LAS COMUNIDADES DE ALTO SEVILLA; SAN CAYETANO; DOSQUEBRADAS Y SANTA CRUZ EN EL MUNICIPIO DE SUPIA RESGUARDO CANAMOMO LOMAPRIETA.,83811313,80928203,0,80928203,2017,2017-10-06T00:00:00.000,2017-10-10T00:00:00.000,60,D,20,0,2017-12-29T00:00:00.000,6490008,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-7005811'},899999398-5,901114826,CALDAS,SUPIA,CONSORCIO SO,LIQUIDADO
15-1-151179-4826326,CUNDINAMARCA - ALCALDIA MUNICIPIO DE PASCA,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLAS EN LA ZONA ORIENTAL DEL  MUNICIPIO DE PASCA CUNDINAMARCA,310979643,310979406,16270450,327249856,2015,2015-12-03T00:00:00.000,2015-12-22T00:00:00.000,3,M,15,2,2016-05-22T00:00:00.000,4826326,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-151179'},800074120-5,11374311,CUNDINAMARCA,PASCA,REINEL ANSELMO ORTIZ PAEZ,LIQUIDADO
15-1-153664-4474186,NORTE DE SANTANDER - EMPRESA INDUSTRIAL Y COMERCIAL DEL ESTADO DE MAQUINAS Y SERVICIOS VIALES DE TIBU MAQUISERVIT E.I.C.E,NORTE DE SANTANDER,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO Y MEJORAMIENTO EN LAS VIAS TERCIARIAS PACELLI; CAMPO HERMOSO CERRO MADERA; LA LLANA - LA VALERA; PLAYA RICA Y VENECIA GUAMALITO; MUNICIPIO DE TIBU DEPARTAMENTO NORTE DE SANTANDER.,150500000,150500000,0,150500000,2015,2015-12-21T00:00:00.000,2015-12-21T00:00:00.000,10,D,0,0,2015-12-31T00:00:00.000,4474186,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-153664'},900391739,900394185-9,NORTE DE SANTANDER,TIBU,CONSTRUEDIFICIOS S.A.S,LIQUIDADO
18-11-7785383-7267777,BOLIVAR - ALCALDIA MUNICIPIO DE MORALES,BOLIVAR,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",IMPLEMENTACION DE ACCIONES TENDENCIAS A LA REDUCCION DE RIESGOS PARA EL MANEJO DE INUNDACIONES Y PROTECCION DE AREAS MEDIANTE EL  ESTABLECIMIENTO DE TRINCHOS; CONSTRUCCION DE ESPOLONES Y PROTECCION DE TALUDES CON PIEDRA EN EL CORREGIMIENTO LA ESMERALDA; VEREDA PORVENIR Y LA PUNTA DEL PALO; RURAL DEL MUNICIPIO DE MORALES  BOLIVAR,96750941,96735124,48000000,144735124,2018,2018-02-23T00:00:00.000,2018-02-26T00:00:00.000,30,D,15,0,2018-04-12T00:00:00.000,7267777,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-7785383'},800096734-1,18903884,CESAR,MORALES,CARLOS HUMBERTO HERRERA PEINADO,LIQUIDADO
18-11-8786501-9250289,CUNDINAMARCA - ALCALDIA MUNICIPIO DE UBALA,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO Y MANTENIMIENTO PUENTES VEREDAS EL CARMELO; GUADUALES; SAN ANTONIO; LAGUNA AZUL Y MARGARITAS AFECTADOS POR LA TEMPORADA INVERNAL EN EL MUNICIPIO DE UBALA.,59997655,59991675,0,59991675,2019,2019-01-31T00:00:00.000,2019-02-15T00:00:00.000,4,M,0,0,2019-06-15T00:00:00.000,9250289,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8786501'},899999385,900208425,BOGOTA D.C.,UBALA,SEIING SAS,LIQUIDADO
16-11-5859207-5407810,ANTIOQUIA - ALCALDIA MUNICIPIO DE PUERTO NARE,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",PAVIMENTACIO&#769;N DE LA RED VIAL TERCIARIA MEDIANTE EL SISTEMA CONSTRUCTIVO DE PLACA HUELLA EN EL MUNICIPIO DE PUERTO NARE; ANTIOQUIA; OCCIDENTE,192107738,192107738,57947162,250054900,2016,2016-12-17T00:00:00.000,2016-12-17T00:00:00.000,45,D,30,0,2017-03-02T00:00:00.000,5407810,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-5859207'},892099325-0,900489852,ANTIOQUIA,PUERTO NARE,MAGDALENA UNION SERVICE S.A.S.,LIQUIDADO
17-11-7208199-6634367,SANTANDER - ALCALDIA MUNICIPIO DE CALIFORNIA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE VIAS TERCIARIAS EN EL SECTOR LA TRONADORA  ZONA RURAL DEL MUNICIPIO DE CALIFORNIA SANTANDER,160000000,152000000,0,152000000,2017,2017-11-15T00:00:00.000,2017-11-15T00:00:00.000,45,D,0,0,2017-12-30T00:00:00.000,6634367,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-7208199'},890210967,900435976,SANTANDER,CALIFORNIA,ICONOS CONSTRUCCIONES Y CONSULTORIAS,LIQUIDADO
19-4-9293476-8456122,CUNDINAMARCA - FONDO DE DESARROLLO DE PROYECTOS DE CUNDINAMARCA - FONDECUN,BOGOTA D.C.,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,REGIMEN ESPECIAL,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PLACA HUELLA EN LA VEREDA SAN RAFAEL DEL MUNICIPIO DE ALBAN DEL DEPARTAMENTO DE CUNDINAMARCA,48860625,44418750,0,44418750,2019,2019-03-26T00:00:00.000,2019-03-26T00:00:00.000,3,M,0,0,2019-06-26T00:00:00.000,8456122,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9293476'},900258772,900666346,CUNDINAMARCA,BOGOTA D.C.,JUNTA DE ACCION COMUNAL DE LA VEREDA SAN RAFAEL,LIQUIDADO
16-1-161946-5423021,SANTANDER - ALCALDIA MUNICIPIO DE PUENTE NACIONAL,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO Y REHABILITACION DE LA VIA A TRAVES DE LA CONSTRUCCION DE UNA PLACA HUELLA EN LA VEREDA BAJO SEMISA Y PENITAS (SECTOR PIRACIA) DEL MUNICIPIO DE PUENTE NACIONAL,449901930,449900817,148074757,597975574,2016,2016-10-03T00:00:00.000,2016-12-01T00:00:00.000,75,D,0,2,2017-04-15T00:00:00.000,5423021,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-161946'},891703045-1,900260200,SANTANDER,PUENTE NACIONAL,CRUZ FLOREZ INGENIERIA LTDA,LIQUIDADO
18-11-8008246-8265009,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE LA ESPERANZA,NORTE DE SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION BATEA EN CONCRETO REFORZADO; SECTOR CAFE CORRIENDO; VEREDA CANO DE HOYO.,63300848,63300607,0,63300607,2018,2018-04-30T00:00:00.000,2018-05-02T00:00:00.000,45,D,0,0,2018-06-16T00:00:00.000,8265009,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8008246'},800245021,88196398,NORTE DE SANTANDER,LA ESPERANZA,EDUARDO DURAN REY,LIQUIDADO
17-11-7473855-7298951,CASANARE - ALCALDIA MUNICIPIO DE SABANALARGA,CASANARE,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REALIZAR EL MANTENIMIENTO Y MEJORAMIENTO DE VIAS TERCIARIAS; EN LAS VEREDAS QUINCHALERA; SAN JOAQUIN; NUEVA ZELANDIA Y SAN PEDRO DEL MUNICIPIO DE SABANALARGA; DEPARTAMENTO DE CASANARE,200468424,199820718,16276293,216097011,2018,2018-02-22T00:00:00.000,2018-04-09T00:00:00.000,45,D,0,1,2018-06-23T00:00:00.000,7298951,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-7473855'},800094844-4,9011568455,CASANARE,SABANALARGA,UNION TEMPORAL MEJORAMIENTO VIAS SABANALARGA,LIQUIDADO
19-11-9089748-8559530,CUNDINAMARCA - ALCALDIA MUNICIPIO DE PAIME,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LAS VIAS TERCIARIAS DEL MUNICIPIO DE PAIME CUNDINAMARCA GRUPO 5,225000000,224999985,0,224999985,2019,2019-04-03T00:00:00.000,2019-05-14T00:00:00.000,4,M,0,0,2019-09-14T00:00:00.000,8559530,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9089748'},800096610-7,77151954,CESAR,PAIME,LUIS ALFREDO DURAN RAMIREZ,LIQUIDADO
17-1-169835-6469370,CALDAS - GOBERNACION,CALDAS,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO MEDIANTE LA CONSTRUCCION DE HUELLAS EN CONCRETO; RED VIAL DEPARTAMENTO DE CALDAS,3189707705,352043415,0,352043415,2017,2017-06-23T00:00:00.000,2017-09-18T00:00:00.000,2,M,21,0,2017-11-18T00:00:00.000,6469370,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-169835'},890801052,10247750,CALDAS,MANIZALES,CARLOS ALBERTO GIRALDO MEJIA,LIQUIDADO
17-11-5997796-6337180,ANTIOQUIA - ALCALDIA MUNICIPIO DE DABEIBA,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",PAVIMENTACION EN RIELES DE CONCRETO Y CONCRETO CICLOPEO PARA PLACA HUELLA DE 1 KILOMETRO EN LA VIA CARACOLON DEL MUNICIPIO DE DABEIBA DEPARTAMENTO DE ANTIOQUIA,191240000,191100230,94872546,285972776,2017,2017-01-24T00:00:00.000,2017-01-27T00:00:00.000,2,M,0,2,2017-05-27T00:00:00.000,6337180,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-5997796'},800096580-4,811040317,ANTIOQUIA,DABEIBA,CONSULCON S.A.S,LIQUIDADO
19-21-14463-9292062,BOYACA - ALCALDIA MUNICIPIO DE VIRACACHA,BOYACA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,LICITACION OBRA PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO Y CARACTERIZACION DE LAS VIAS TERCIARIAS DE VIRACACHA; BOYACA,1843222075,1695774741,0,1695774741,2019,2019-12-09T00:00:00.000,2019-12-17T00:00:00.000,5,M,0,0,2020-05-17T00:00:00.000,9292062,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-14463'},891801347,820003826,BOYACA,VIRACACHA,LH CONSTRUCCIONES CIVILES SAS,LIQUIDADO
17-11-6615764-6205697,CUNDINAMARCA - ALCALDIA MUNICIPIO DE SASAIMA,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA SASAIMA LA GRANJA; SECTOR QUEBRADA HONDA K7+650 AL K7+740 DEL  K7+830 AL K7+920 VEREDA LA GRANJA DEL MUNICIPIO DE SASAIMA,150000000,149997857,0,149997857,2017,2017-06-29T00:00:00.000,2017-07-05T00:00:00.000,3,M,0,0,2017-10-05T00:00:00.000,6205697,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-11-6615764'},800094752,7178749,CUNDINAMARCA,SASAIMA,JORGE HUMBERTO CORTES BONILLA,LIQUIDADO
18-11-8656197-7959844,NORTE DE SANTANDER - ALCALDIA MUNICIPIO DE SAN CALIXTO,NORTE DE SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO; MEJORAMIENTO Y REHABILITACION DE LA MALLA VIAL TERCIARIA EN LOS TRAMOS SAN CALIXTO - POTRERO GRANDE; SAN CALIXTO-BURGAMA-CASAS VIEJAS- VISTA HERMOSA DEL MUNICIPIO DE SAN CALIXTO; NORTE DE SANTANDER,201359308,201195341,0,201195341,2018,2018-12-07T00:00:00.000,2018-12-10T00:00:00.000,1,M,0,0,2019-01-10T00:00:00.000,7959844,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8656197'},800099260,88285366,NORTE DE SANTANDER,SAN CALIXTO,JHON JAIRO QUINTERO MAGREGO,LIQUIDADO
15-1-139262-3824587,CASANARE - ALCALDIA MUNICIPIO DE TAURAMENA,CASANARE,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,LICITACION PUBLICA,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO; MEJORAMIENTO DE VIAS RURALES Y CONSTRUCCION DE OBRAS DE ARTE 2015; MUNICIPIO DE TAURAMENA; DEPARTAMENTO DE CASANARE.,1250586317,1247262992,132609421,1379872413,2015,2015-08-10T00:00:00.000,2015-08-24T00:00:00.000,4,M,0,1,2016-01-24T00:00:00.000,3824587,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139262'},800012873,900869211-2,CASANARE,TAURAMENA,CONSORCIO VIAS PIEDEMONTE,LIQUIDADO
19-11-9757267-9681389,CUNDINAMARCA - ALCALDIA MUNICIPIO DE TAUSA,CUNDINAMARCA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRATAR EL MEJORAMIENTO VIAL MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN LA VIA QUE DEL SECTOR EL CEMENTERIO CONDUCE AL SECTOR DE LA ESCUELA; SECTOR ALTO DEL MANZANO EN LA VEREDA PUEBLO VIEJO Y MEJORAMIENTO VIAL MEDIANTE LA CONSTRUCCION DE PLACA HUELLA EN LA VIA QUE CONDUCE DESDE EL SECTOR LA ESCUELA AL SECTOR LOS CASTRO; EN LA VEREDA PARAMO BAJO DEL MUNICIPIO DE TAUSA CUNDINAMARCA,142161178,142141441,0,142141441,2019,2019-09-02T00:00:00.000,2019-11-05T00:00:00.000,3,M,0,0,2020-02-05T00:00:00.000,9681389,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-11-9757267'},800012873-7,830096945,CUNDINAMARCA,TAUSA,EPCO INGENIERIA S.A.S,LIQUIDADO
17-4-6491464-5903075,CASANARE - ALCALDIA MUNICIPIO DE CHAMEZA,CASANARE,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,REGIMEN ESPECIAL,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO Y MANTENIMIENTO DE LOS CAMINOS DE HERRADURA DE LAS VEREDAS LA PALMA; TEGUITA ALTA; TEGUITA BAJA; PROVIDENCIA; BARRIALES; MUNDO VIEJO; CENTRO NORTE Y CENTRO SUR DEL MUNICIPIO DE CHAMEZA.,20655360,20655360,0,20655360,2017,2017-04-04T00:00:00.000,2017-04-05T00:00:00.000,1,M,0,0,2017-05-05T00:00:00.000,5903075,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6491464'},800086017,900063443,CASANARE,CHAMEZA,ASOCIACION DE JUNTAS DE ACCION COMUNAL DEL MUNICIPIO DE CHAMEZA,LIQUIDADO
19-4-9624514-8759725,ANTIOQUIA - ALCALDIA MUNICIPIO DE LA UNION,ANTIOQUIA,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,REGIMEN ESPECIAL,NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRIBUIR A LA EJECUCION DE LOS PROYECTOS GANADORES EN EL CONCURSO IDEAS EN GRANDE 2019; DE LA GOBERNACION DE ANTIOQUIA; PRESENTADOS POR LA ASOCUMAL Y LAS VEREDAS DEL MUNICIPIO,84146940,84146940,10819236,94966176,2019,2019-06-26T00:00:00.000,2019-07-03T00:00:00.000,4,M,0,0,2019-11-03T00:00:00.000,8759725,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9624514'},800050331-9,800132395,ANTIOQUIA,LA UNION,"ASOCIACION DE JUNTAS DEL MUNICIPIO DE LA UNION, (ASOCOMUNAL)",LIQUIDADO
15-11-4377961-4118443,SANTANDER - ALCALDIA MUNICIPIO DE FLORIDABLANCA,SANTANDER,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,SELECCION ABREVIADA DE MENOR CUANTIA (LEY 1150 DE 2007),NO DEFINIDO,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE HUELLAS EN CONCRETO REFORZADO EN LA VIA DEL K0 + 600 AL K0 + 1300 DEL SECTOR CASIANO DEL MUNICIPIO DE FLORIDABLANCA SANTANDER,269107920,269107919,0,269107919,2015,2015-11-27T00:00:00.000,2015-12-03T00:00:00.000,1,D,0,0,2015-12-04T00:00:00.000,4118443,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4377961'},890205176,91481279,SANTANDER,FLORIDABLANCA,NELSON JAVIER CRUZ MELO,LIQUIDADO
